event_id,session_id,session_date,session_type,opponent,game_minute,shooter_role,shot_type,velocity_kmh,target_y,target_z,reaction_time_ms,acceleration_g,technique,heart_rate,outcome
evt_01047,S_038,2024-02-22,GAME,AGUAS SANTAS,36,RW,LOB,80,0.24,0.18,413,1.84,BASIC,170,GOAL
evt_01048,S_038,2024-02-22,GAME,AGUAS SANTAS,37,LB,LOB,109,1.93,0.83,224,4.37,STAR,141,SAVE
evt_01049,S_038,2024-02-22,GAME,AGUAS SANTAS,39,LW,HIP,102,1.76,0.59,296,1.63,BASIC,145,MISS
evt_01050,S_038,2024-02-22,GAME,AGUAS SANTAS,41,CB,LOB,87,0.44,1.7,407,1.83,BASIC,144,GOAL
evt_01051,S_038,2024-02-22,GAME,AGUAS SANTAS,42,CB,HIP,71,0.19,1.53,321,1.35,SPLIT,145,GOAL
evt_01052,S_038,2024-02-22,GAME,AGUAS SANTAS,44,RW,HIP,74,2.79,1.89,306,1.75,BASIC,154,GOAL
evt_01053,S_038,2024-02-22,GAME,AGUAS SANTAS,46,RB,JUMP,101,2.74,0.24,424,3.39,SPLIT,147,GOAL
evt_01054,S_038,2024-02-22,GAME,AGUAS SANTAS,48,LB,LOB,110,1.36,1.33,207,3.59,KICK,177,SAVE
evt_01055,S_038,2024-02-22,GAME,AGUAS SANTAS,49,CB,BOUNCE,107,1.07,1.08,258,3.73,STAR,163,SAVE
evt_01056,S_038,2024-02-22,GAME,AGUAS SANTAS,51,LB,HIP,90,0.19,0.5,457,1.64,SPLIT,179,GOAL
evt_01057,S_038,2024-02-22,GAME,AGUAS SANTAS,53,PV,JUMP,84,2.75,1.54,357,1.08,BASIC,166,GOAL
evt_01058,S_038,2024-02-22,GAME,AGUAS SANTAS,54,RB,JUMP,97,2.63,0.37,360,1.5,BASIC,177,GOAL
evt_01059,S_038,2024-02-22,GAME,AGUAS SANTAS,56,PV,HIP,86,2.44,0.84,228,4.32,BASIC,170,SAVE
evt_01060,S_038,2024-02-22,GAME,AGUAS SANTAS,58,RW,LOB,92,1.58,0.79,273,3.75,SPLIT,164,SAVE
evt_01061,S_039,2024-02-27,GAME,ARSENAL,1,CB,LOB,107,2.61,0.17,376,2.88,SPLIT,148,GOAL
evt_01062,S_039,2024-02-27,GAME,ARSENAL,3,LW,BOUNCE,96,1.74,1.15,255,5.44,SPLIT,147,SAVE
evt_01063,S_039,2024-02-27,GAME,ARSENAL,7,LW,HIP,87,0.52,0.91,186,4.0,BASIC,126,SAVE
evt_01064,S_039,2024-02-27,GAME,ARSENAL,11,LW,LOB,94,1.54,0.69,284,1.03,BASIC,148,MISS
evt_01065,S_039,2024-02-27,GAME,ARSENAL,15,LB,BOUNCE,77,2.86,0.37,499,1.49,BASIC,158,GOAL
evt_01066,S_039,2024-02-27,GAME,ARSENAL,18,PV,LOB,84,1.27,1.06,266,4.92,STAR,142,SAVE
evt_01067,S_039,2024-02-27,GAME,ARSENAL,22,PV,HIP,84,2.59,1.56,494,2.54,SPLIT,143,GOAL
evt_01068,S_039,2024-02-27,GAME,ARSENAL,26,LB,JUMP,73,0.15,0.21,361,3.14,BASIC,163,GOAL
evt_01069,S_039,2024-02-27,GAME,ARSENAL,30,CB,JUMP,106,2.65,1.87,414,3.25,SPLIT,156,GOAL
evt_01070,S_039,2024-02-27,GAME,ARSENAL,33,PV,BOUNCE,103,1.46,1.26,215,5.63,SPLIT,139,SAVE
evt_01071,S_039,2024-02-27,GAME,ARSENAL,37,LW,JUMP,101,2.33,1.24,253,2.5,BASIC,156,MISS
evt_01072,S_039,2024-02-27,GAME,ARSENAL,41,RB,HIP,104,0.46,0.15,482,3.34,SPLIT,163,GOAL
evt_01073,S_039,2024-02-27,GAME,ARSENAL,45,PV,7M,83,0.3,0.16,491,3.39,SPLIT,160,GOAL
evt_01074,S_039,2024-02-27,GAME,ARSENAL,48,LW,BOUNCE,106,2.68,0.31,407,2.65,BASIC,155,GOAL
evt_01075,S_039,2024-02-27,GAME,ARSENAL,52,LB,HIP,103,2.64,1.76,316,3.09,SPLIT,151,GOAL
evt_01076,S_039,2024-02-27,GAME,ARSENAL,56,LW,LOB,93,1.23,0.58,214,5.88,SPLIT,152,SAVE
evt_01077,S_040,2024-03-04,TRAINING,N/A,1,CB,BOUNCE,78,2.86,1.8,299,1.5,SPLIT,110,GOAL
evt_01078,S_040,2024-03-04,TRAINING,N/A,3,RB,7M,100,1.06,0.6,239,5.55,SPLIT,117,SAVE
evt_01079,S_040,2024-03-04,TRAINING,N/A,6,LW,JUMP,105,2.46,0.99,195,5.79,BASIC,133,SAVE
evt_01080,S_040,2024-03-04,TRAINING,N/A,9,PV,LOB,98,2.85,1.79,497,2.21,BASIC,116,GOAL
evt_01081,S_040,2024-03-04,TRAINING,N/A,12,CB,BOUNCE,71,2.6,1.52,426,3.09,BASIC,119,GOAL
evt_01082,S_040,2024-03-04,TRAINING,N/A,15,RW,LOB,96,0.79,0.52,213,5.42,BASIC,122,SAVE
evt_01083,S_040,2024-03-04,TRAINING,N/A,18,LB,7M,92,2.2,1.19,317,2.31,BASIC,137,MISS
evt_01084,S_040,2024-03-04,TRAINING,N/A,21,LB,JUMP,110,0.29,1.83,470,2.78,SPLIT,130,GOAL
evt_01085,S_040,2024-03-04,TRAINING,N/A,24,CB,HIP,98,1.84,1.3,276,4.41,KICK,130,SAVE
evt_01086,S_040,2024-03-04,TRAINING,N/A,27,LB,7M,95,0.5,1.41,222,1.89,BASIC,115,MISS
evt_01087,S_040,2024-03-04,TRAINING,N/A,30,CB,JUMP,76,2.05,0.55,250,2.21,BASIC,131,MISS
evt_01088,S_040,2024-03-04,TRAINING,N/A,33,LB,7M,88,2.6,1.71,317,2.71,BASIC,145,GOAL
evt_01089,S_040,2024-03-04,TRAINING,N/A,36,RW,LOB,93,0.32,0.13,461,1.09,SPLIT,137,GOAL
evt_01090,S_040,2024-03-04,TRAINING,N/A,39,CB,HIP,90,0.47,0.2,491,2.4,SPLIT,124,GOAL
evt_01091,S_040,2024-03-04,TRAINING,N/A,42,RW,7M,91,2.56,1.9,297,3.07,SPLIT,126,GOAL
evt_01092,S_040,2024-03-04,TRAINING,N/A,45,CB,7M,86,1.47,1.29,238,4.84,SPLIT,134,SAVE
evt_01093,S_040,2024-03-04,TRAINING,N/A,48,RB,7M,71,2.53,0.22,315,1.51,SPLIT,157,GOAL
evt_01094,S_040,2024-03-04,TRAINING,N/A,51,LW,HIP,98,2.53,1.77,347,2.02,SPLIT,145,GOAL
evt_01095,S_040,2024-03-04,TRAINING,N/A,54,RB,HIP,76,0.25,0.16,430,2.4,BASIC,145,GOAL
evt_01096,S_040,2024-03-04,TRAINING,N/A,57,LB,7M,105,0.53,1.29,231,5.94,BASIC,138,SAVE
evt_01097,S_040,2024-03-04,TRAINING,N/A,60,PV,HIP,81,0.41,1.57,442,1.13,SPLIT,145,GOAL
evt_01098,S_040,2024-03-04,TRAINING,N/A,62,LW,HIP,99,2.21,0.87,230,4.41,BLOCK,163,SAVE
evt_01099,S_040,2024-03-04,TRAINING,N/A,66,PV,LOB,77,2.63,0.17,413,2.42,SPLIT,158,GOAL
evt_01100,S_040,2024-03-04,TRAINING,N/A,69,RW,LOB,89,0.97,1.24,357,1.85,BASIC,161,MISS
evt_01101,S_040,2024-03-04,TRAINING,N/A,72,LB,HIP,94,2.12,0.93,212,2.86,BASIC,168,MISS
evt_01102,S_040,2024-03-04,TRAINING,N/A,75,CB,7M,74,0.66,1.03,243,4.34,BLOCK,149,SAVE
evt_01103,S_040,2024-03-04,TRAINING,N/A,78,RW,7M,87,0.12,0.46,302,3.25,SPLIT,168,GOAL
evt_01104,S_040,2024-03-04,TRAINING,N/A,81,RB,JUMP,90,0.2,1.74,451,1.94,BASIC,161,GOAL
evt_01105,S_040,2024-03-04,TRAINING,N/A,84,RB,BOUNCE,107,0.29,0.3,392,1.97,BASIC,162,GOAL
evt_01106,S_040,2024-03-04,TRAINING,N/A,87,RB,LOB,71,1.78,0.71,253,4.96,KICK,177,SAVE
evt_01107,S_041,2024-03-07,GAME,PÓVOA AC,1,RW,LOB,89,2.0,0.82,185,3.6,BLOCK,134,SAVE
evt_01108,S_041,2024-03-07,GAME,PÓVOA AC,3,LB,JUMP,80,0.45,0.43,307,2.66,BASIC,133,GOAL
evt_01109,S_041,2024-03-07,GAME,PÓVOA AC,6,LB,JUMP,72,0.36,0.17,320,2.86,SPLIT,143,GOAL
evt_01110,S_041,2024-03-07,GAME,PÓVOA AC,9,RW,JUMP,71,1.4,0.65,215,1.82,BASIC,125,MISS
evt_01111,S_041,2024-03-07,GAME,PÓVOA AC,12,RB,HIP,100,1.53,0.78,240,5.34,BASIC,154,SAVE
evt_01112,S_041,2024-03-07,GAME,PÓVOA AC,15,RB,HIP,79,1.81,0.5,265,5.58,SPLIT,141,SAVE
evt_01113,S_041,2024-03-07,GAME,PÓVOA AC,18,PV,JUMP,92,0.48,0.31,403,1.29,SPLIT,140,GOAL
evt_01114,S_041,2024-03-07,GAME,PÓVOA AC,21,LW,LOB,80,2.35,0.7,234,3.61,SPLIT,146,SAVE
evt_01115,S_041,2024-03-07,GAME,PÓVOA AC,24,LW,7M,92,2.88,0.38,487,1.77,SPLIT,157,GOAL
evt_01116,S_041,2024-03-07,GAME,PÓVOA AC,27,CB,BOUNCE,73,0.18,0.23,493,2.78,SPLIT,145,GOAL
evt_01117,S_041,2024-03-07,GAME,PÓVOA AC,30,PV,7M,106,0.19,0.43,401,1.78,SPLIT,167,GOAL
evt_01118,S_041,2024-03-07,GAME,PÓVOA AC,33,LW,7M,72,1.56,0.81,239,4.57,STAR,149,SAVE
evt_01119,S_041,2024-03-07,GAME,PÓVOA AC,36,LW,JUMP,83,2.89,1.82,380,2.27,BASIC,157,GOAL
evt_01120,S_041,2024-03-07,GAME,PÓVOA AC,39,RW,BOUNCE,77,2.38,0.53,395,2.97,BASIC,159,MISS
evt_01121,S_041,2024-03-07,GAME,PÓVOA AC,42,PV,JUMP,86,2.82,1.64,299,2.03,BASIC,162,GOAL
evt_01122,S_041,2024-03-07,GAME,PÓVOA AC,45,RB,BOUNCE,96,0.12,1.51,368,1.81,BASIC,171,GOAL
evt_01123,S_041,2024-03-07,GAME,PÓVOA AC,48,LB,HIP,83,0.86,0.67,210,4.31,BLOCK,164,SAVE
evt_01124,S_041,2024-03-07,GAME,PÓVOA AC,51,RB,HIP,90,1.58,1.49,268,3.72,KICK,149,SAVE
evt_01125,S_041,2024-03-07,GAME,PÓVOA AC,54,RB,7M,100,1.68,0.71,189,5.96,STAR,155,SAVE
evt_01126,S_041,2024-03-07,GAME,PÓVOA AC,57,CB,LOB,109,0.72,1.19,190,5.6,KICK,176,SAVE
evt_01127,S_042,2024-03-10,GAME,AGUAS SANTAS,1,PV,HIP,84,2.27,1.07,211,4.51,BLOCK,128,SAVE
evt_01128,S_042,2024-03-10,GAME,AGUAS SANTAS,2,RW,HIP,98,1.72,0.85,200,5.1,KICK,145,SAVE
evt_01129,S_042,2024-03-10,GAME,AGUAS SANTAS,4,RW,7M,74,2.72,0.18,424,3.19,SPLIT,149,GOAL
evt_01130,S_042,2024-03-10,GAME,AGUAS SANTAS,6,RW,BOUNCE,103,0.35,0.23,313,1.03,SPLIT,128,GOAL
evt_01131,S_042,2024-03-10,GAME,AGUAS SANTAS,8,LW,HIP,78,2.61,1.79,430,1.72,SPLIT,146,GOAL
evt_01132,S_042,2024-03-10,GAME,AGUAS SANTAS,10,LB,BOUNCE,92,1.77,1.33,224,2.56,BASIC,153,MISS
evt_01133,S_042,2024-03-10,GAME,AGUAS SANTAS,12,RW,LOB,74,2.34,1.21,226,5.12,KICK,128,SAVE
evt_01134,S_042,2024-03-10,GAME,AGUAS SANTAS,15,LW,HIP,85,0.17,1.72,403,2.58,SPLIT,128,GOAL
evt_01135,S_042,2024-03-10,GAME,AGUAS SANTAS,17,PV,LOB,106,1.92,1.06,230,5.9,KICK,131,SAVE
evt_01136,S_042,2024-03-10,GAME,AGUAS SANTAS,19,RW,JUMP,70,0.48,1.62,457,1.67,BASIC,161,GOAL
evt_01137,S_042,2024-03-10,GAME,AGUAS SANTAS,21,PV,JUMP,72,1.46,0.71,201,4.81,KICK,160,SAVE
evt_01138,S_042,2024-03-10,GAME,AGUAS SANTAS,23,RB,LOB,100,2.84,0.4,352,1.77,SPLIT,160,GOAL
evt_01139,S_042,2024-03-10,GAME,AGUAS SANTAS,25,RB,LOB,101,0.87,0.59,249,4.69,BLOCK,155,SAVE
evt_01140,S_042,2024-03-10,GAME,AGUAS SANTAS,27,RW,LOB,75,0.24,1.52,294,3.3,BASIC,142,GOAL
evt_01141,S_042,2024-03-10,GAME,AGUAS SANTAS,30,RW,HIP,85,2.87,0.22,290,1.98,SPLIT,145,GOAL
evt_01142,S_042,2024-03-10,GAME,AGUAS SANTAS,32,PV,7M,71,2.12,1.18,200,3.52,BLOCK,153,SAVE
evt_01143,S_042,2024-03-10,GAME,AGUAS SANTAS,34,LW,BOUNCE,91,2.19,1.29,225,5.5,SPLIT,145,SAVE
evt_01144,S_042,2024-03-10,GAME,AGUAS SANTAS,36,PV,JUMP,105,0.34,1.77,417,3.29,SPLIT,159,GOAL
evt_01145,S_042,2024-03-10,GAME,AGUAS SANTAS,38,PV,7M,78,2.64,1.7,484,1.2,SPLIT,152,GOAL
evt_01146,S_042,2024-03-10,GAME,AGUAS SANTAS,40,RB,LOB,75,0.13,1.7,386,2.65,SPLIT,145,GOAL
evt_01147,S_042,2024-03-10,GAME,AGUAS SANTAS,42,CB,7M,88,2.17,1.1,183,4.91,SPLIT,167,SAVE
evt_01148,S_042,2024-03-10,GAME,AGUAS SANTAS,45,LB,LOB,106,2.07,0.91,303,2.81,BASIC,146,MISS
evt_01149,S_042,2024-03-10,GAME,AGUAS SANTAS,47,RW,7M,72,2.06,1.26,209,5.73,KICK,160,SAVE
evt_01150,S_042,2024-03-10,GAME,AGUAS SANTAS,49,RW,JUMP,71,1.4,0.57,264,4.36,KICK,160,SAVE
evt_01151,S_042,2024-03-10,GAME,AGUAS SANTAS,51,LW,7M,86,0.3,1.78,380,2.82,BASIC,166,GOAL
evt_01152,S_042,2024-03-10,GAME,AGUAS SANTAS,53,PV,JUMP,108,2.43,1.07,221,3.65,BASIC,164,SAVE
evt_01153,S_042,2024-03-10,GAME,AGUAS SANTAS,55,PV,LOB,105,0.39,1.59,356,3.3,BASIC,157,GOAL
evt_01154,S_042,2024-03-10,GAME,AGUAS SANTAS,57,LW,HIP,89,0.79,0.58,239,3.74,STAR,162,SAVE
evt_01155,S_043,2024-03-14,GAME,AGUAS SANTAS,1,LB,LOB,70,0.25,0.31,384,3.21,SPLIT,131,GOAL
evt_01156,S_043,2024-03-14,GAME,AGUAS SANTAS,4,LW,JUMP,73,0.91,0.6,221,5.05,SPLIT,123,SAVE
evt_01157,S_043,2024-03-14,GAME,AGUAS SANTAS,8,LW,BOUNCE,109,0.12,0.23,453,1.24,BASIC,140,GOAL
evt_01158,S_043,2024-03-14,GAME,AGUAS SANTAS,12,PV,HIP,94,1.2,1.24,203,3.84,BLOCK,141,SAVE
evt_01159,S_043,2024-03-14,GAME,AGUAS SANTAS,16,LW,BOUNCE,92,2.88,0.42,406,2.82,BASIC,146,GOAL
evt_01160,S_043,2024-03-14,GAME,AGUAS SANTAS,20,RB,LOB,88,0.39,1.56,290,3.09,BASIC,141,GOAL
evt_01161,S_043,2024-03-14,GAME,AGUAS SANTAS,24,RW,HIP,81,2.6,0.27,351,3.12,BASIC,140,GOAL
evt_01162,S_043,2024-03-14,GAME,AGUAS SANTAS,28,LB,LOB,98,2.52,0.44,421,2.37,BASIC,142,GOAL
evt_01163,S_043,2024-03-14,GAME,AGUAS SANTAS,32,LB,7M,76,0.61,0.71,280,2.4,BASIC,149,MISS
evt_01164,S_043,2024-03-14,GAME,AGUAS SANTAS,36,LB,JUMP,88,1.28,0.73,204,2.89,BASIC,143,MISS
evt_01165,S_043,2024-03-14,GAME,AGUAS SANTAS,40,LB,7M,109,0.48,1.72,449,1.36,BASIC,165,GOAL
evt_01166,S_043,2024-03-14,GAME,AGUAS SANTAS,44,LW,HIP,84,0.95,0.77,201,5.62,BASIC,154,SAVE
evt_01167,S_043,2024-03-14,GAME,AGUAS SANTAS,48,RW,BOUNCE,102,2.27,1.48,241,5.59,BLOCK,167,SAVE
evt_01168,S_043,2024-03-14,GAME,AGUAS SANTAS,52,LB,7M,78,2.6,1.67,432,2.29,BASIC,160,GOAL
evt_01169,S_043,2024-03-14,GAME,AGUAS SANTAS,56,RB,JUMP,99,2.02,0.76,252,5.28,BASIC,179,SAVE
evt_01170,S_044,2024-03-17,GAME,FC GAIA,1,LB,JUMP,72,1.59,0.76,386,1.03,BASIC,132,MISS
evt_01171,S_044,2024-03-17,GAME,FC GAIA,1,LB,LOB,73,1.83,1.02,225,3.65,STAR,140,SAVE
evt_01172,S_044,2024-03-17,GAME,FC GAIA,3,CB,LOB,93,0.59,0.66,240,3.77,BASIC,125,SAVE
evt_01173,S_044,2024-03-17,GAME,FC GAIA,5,RW,BOUNCE,98,2.57,1.64,354,1.96,SPLIT,150,GOAL
evt_01174,S_044,2024-03-17,GAME,FC GAIA,6,PV,JUMP,90,2.55,0.14,415,1.88,BASIC,150,GOAL
evt_01175,S_044,2024-03-17,GAME,FC GAIA,8,CB,7M,86,0.23,1.63,312,3.31,SPLIT,143,GOAL
evt_01176,S_044,2024-03-17,GAME,FC GAIA,10,LW,JUMP,72,0.22,0.37,377,1.38,SPLIT,126,GOAL
evt_01177,S_044,2024-03-17,GAME,FC GAIA,12,LW,BOUNCE,89,1.62,1.04,268,4.39,BASIC,137,SAVE
evt_01178,S_044,2024-03-17,GAME,FC GAIA,13,RB,HIP,101,0.13,1.57,361,3.12,BASIC,155,GOAL
evt_01179,S_044,2024-03-17,GAME,FC GAIA,15,PV,BOUNCE,97,1.49,0.59,207,5.72,KICK,152,SAVE
evt_01180,S_044,2024-03-17,GAME,FC GAIA,17,RW,7M,91,1.96,0.87,263,4.47,KICK,149,SAVE
evt_01181,S_044,2024-03-17,GAME,FC GAIA,18,RB,HIP,104,0.12,1.9,424,2.03,BASIC,134,GOAL
evt_01182,S_044,2024-03-17,GAME,FC GAIA,20,CB,HIP,78,0.6,0.73,250,4.89,SPLIT,132,SAVE
evt_01183,S_044,2024-03-17,GAME,FC GAIA,22,CB,7M,108,0.15,0.28,393,3.0,SPLIT,147,GOAL
evt_01184,S_044,2024-03-17,GAME,FC GAIA,24,PV,BOUNCE,103,2.48,1.19,256,4.59,SPLIT,157,SAVE
evt_01185,S_044,2024-03-17,GAME,FC GAIA,25,RW,BOUNCE,91,2.14,1.29,251,2.07,BASIC,143,MISS
evt_01186,S_044,2024-03-17,GAME,FC GAIA,27,RW,LOB,70,0.64,0.73,271,4.62,BASIC,164,SAVE
evt_01187,S_044,2024-03-17,GAME,FC GAIA,29,PV,JUMP,106,2.51,0.37,450,1.12,SPLIT,155,GOAL
evt_01188,S_044,2024-03-17,GAME,FC GAIA,30,LB,LOB,102,2.54,1.84,322,2.82,SPLIT,159,GOAL
evt_01189,S_044,2024-03-17,GAME,FC GAIA,32,RB,LOB,81,1.21,1.13,235,4.94,SPLIT,162,SAVE
evt_01190,S_044,2024-03-17,GAME,FC GAIA,34,LW,LOB,102,2.85,0.14,400,1.61,BASIC,168,GOAL
evt_01191,S_044,2024-03-17,GAME,FC GAIA,36,PV,7M,83,2.61,1.57,434,1.42,SPLIT,148,GOAL
evt_01192,S_044,2024-03-17,GAME,FC GAIA,37,LB,BOUNCE,79,0.37,1.74,454,3.04,BASIC,162,GOAL
evt_01193,S_044,2024-03-17,GAME,FC GAIA,39,LB,LOB,73,2.23,1.24,318,1.68,BASIC,160,MISS
evt_01194,S_044,2024-03-17,GAME,FC GAIA,41,CB,JUMP,81,2.2,1.01,216,4.49,STAR,166,SAVE
evt_01195,S_044,2024-03-17,GAME,FC GAIA,42,LB,HIP,74,2.2,1.24,255,1.18,BASIC,164,MISS
evt_01196,S_044,2024-03-17,GAME,FC GAIA,44,PV,7M,107,0.46,1.52,450,2.65,BASIC,150,GOAL
evt_01197,S_044,2024-03-17,GAME,FC GAIA,46,LB,JUMP,108,1.43,0.78,181,4.22,STAR,170,SAVE
evt_01198,S_044,2024-03-17,GAME,FC GAIA,48,CB,HIP,101,1.14,1.25,201,4.37,BASIC,153,SAVE
evt_01199,S_044,2024-03-17,GAME,FC GAIA,49,CB,HIP,83,0.27,0.29,400,1.88,SPLIT,152,GOAL
evt_01200,S_044,2024-03-17,GAME,FC GAIA,51,LB,HIP,108,1.57,0.75,254,4.48,BASIC,165,SAVE
evt_01201,S_044,2024-03-17,GAME,FC GAIA,53,LB,HIP,90,2.84,0.44,450,2.74,BASIC,165,GOAL
evt_01202,S_044,2024-03-17,GAME,FC GAIA,54,LW,HIP,104,2.14,1.22,252,5.46,BLOCK,156,SAVE
evt_01203,S_044,2024-03-17,GAME,FC GAIA,56,CB,LOB,93,2.66,1.77,315,3.03,BASIC,153,GOAL
evt_01204,S_044,2024-03-17,GAME,FC GAIA,58,LW,LOB,74,2.03,1.27,243,3.75,BLOCK,172,SAVE
evt_01205,S_045,2024-03-24,GAME,MARÍTIMO,1,LW,LOB,102,0.39,1.58,301,2.79,BASIC,140,GOAL
evt_01206,S_045,2024-03-24,GAME,MARÍTIMO,2,LB,LOB,110,0.49,0.24,337,2.76,BASIC,142,GOAL
evt_01207,S_045,2024-03-24,GAME,MARÍTIMO,4,RW,HIP,90,2.55,1.85,458,2.04,SPLIT,144,GOAL
evt_01208,S_045,2024-03-24,GAME,MARÍTIMO,6,LW,BOUNCE,100,1.24,0.82,242,5.01,STAR,128,SAVE
evt_01209,S_045,2024-03-24,GAME,MARÍTIMO,8,LB,JUMP,97,1.35,1.05,208,5.77,BASIC,127,SAVE
evt_01210,S_045,2024-03-24,GAME,MARÍTIMO,11,RB,BOUNCE,73,2.45,1.4,218,5.85,SPLIT,135,SAVE
evt_01211,S_045,2024-03-24,GAME,MARÍTIMO,13,LW,LOB,89,1.47,1.39,321,1.73,BASIC,129,MISS
evt_01212,S_045,2024-03-24,GAME,MARÍTIMO,15,RB,7M,104,2.77,1.63,450,2.25,SPLIT,156,GOAL
evt_01213,S_045,2024-03-24,GAME,MARÍTIMO,17,RW,7M,110,1.56,0.87,193,5.79,SPLIT,152,SAVE
evt_01214,S_045,2024-03-24,GAME,MARÍTIMO,20,RB,HIP,80,0.72,0.85,361,1.18,BASIC,136,MISS
evt_01215,S_045,2024-03-24,GAME,MARÍTIMO,22,LW,LOB,105,2.66,1.88,378,1.54,SPLIT,156,GOAL
evt_01216,S_045,2024-03-24,GAME,MARÍTIMO,24,RW,HIP,81,1.48,0.63,235,5.17,SPLIT,140,SAVE
evt_01217,S_045,2024-03-24,GAME,MARÍTIMO,26,LW,HIP,86,0.3,1.81,486,2.25,SPLIT,141,GOAL
evt_01218,S_045,2024-03-24,GAME,MARÍTIMO,28,RW,7M,99,0.46,0.32,423,1.06,SPLIT,136,GOAL
evt_01219,S_045,2024-03-24,GAME,MARÍTIMO,31,RB,7M,99,0.19,0.46,347,1.44,BASIC,166,GOAL
evt_01220,S_045,2024-03-24,GAME,MARÍTIMO,33,RB,BOUNCE,80,0.47,1.78,464,2.83,SPLIT,165,GOAL
evt_01221,S_045,2024-03-24,GAME,MARÍTIMO,35,RB,LOB,90,2.34,0.89,200,3.93,BLOCK,158,SAVE
evt_01222,S_045,2024-03-24,GAME,MARÍTIMO,37,CB,LOB,72,2.69,1.61,449,2.11,SPLIT,171,GOAL
evt_01223,S_045,2024-03-24,GAME,MARÍTIMO,40,RB,BOUNCE,76,2.76,0.33,370,1.28,BASIC,162,GOAL
evt_01224,S_045,2024-03-24,GAME,MARÍTIMO,42,PV,BOUNCE,77,0.35,1.64,470,1.33,SPLIT,144,GOAL
evt_01225,S_045,2024-03-24,GAME,MARÍTIMO,44,LB,7M,104,0.27,0.28,322,1.02,BASIC,172,GOAL
evt_01226,S_045,2024-03-24,GAME,MARÍTIMO,46,PV,LOB,91,2.16,0.9,262,4.58,STAR,176,SAVE
evt_01227,S_045,2024-03-24,GAME,MARÍTIMO,48,PV,BOUNCE,76,0.32,1.54,431,2.54,SPLIT,175,GOAL
evt_01228,S_045,2024-03-24,GAME,MARÍTIMO,51,CB,BOUNCE,97,0.2,0.46,416,1.28,BASIC,163,GOAL
evt_01229,S_045,2024-03-24,GAME,MARÍTIMO,53,CB,HIP,79,1.49,1.11,292,1.11,BASIC,167,MISS
evt_01230,S_045,2024-03-24,GAME,MARÍTIMO,55,LW,7M,89,0.37,0.31,362,3.25,BASIC,170,GOAL
evt_01231,S_045,2024-03-24,GAME,MARÍTIMO,57,PV,BOUNCE,78,0.16,1.61,391,2.73,SPLIT,183,GOAL
evt_01232,S_046,2024-03-30,GAME,FC GAIA,1,CB,BOUNCE,96,0.48,1.51,497,1.27,BASIC,139,GOAL
evt_01233,S_046,2024-03-30,GAME,FC GAIA,1,RB,BOUNCE,108,2.61,0.42,325,2.41,BASIC,135,GOAL
evt_01234,S_046,2024-03-30,GAME,FC GAIA,3,PV,JUMP,75,1.97,1.22,181,5.95,KICK,139,SAVE
evt_01235,S_046,2024-03-30,GAME,FC GAIA,5,LB,BOUNCE,83,0.45,1.68,491,1.95,SPLIT,145,GOAL
evt_01236,S_046,2024-03-30,GAME,FC GAIA,6,CB,LOB,87,0.39,1.72,362,1.23,SPLIT,140,GOAL
evt_01237,S_046,2024-03-30,GAME,FC GAIA,8,RW,BOUNCE,105,2.9,0.38,297,3.11,BASIC,131,GOAL
evt_01238,S_046,2024-03-30,GAME,FC GAIA,10,CB,LOB,95,0.25,0.22,336,1.14,SPLIT,132,GOAL
evt_01239,S_046,2024-03-30,GAME,FC GAIA,11,PV,7M,100,0.23,1.6,392,1.84,BASIC,132,GOAL
evt_01240,S_046,2024-03-30,GAME,FC GAIA,13,RW,HIP,88,2.71,0.48,398,2.68,BASIC,149,GOAL
evt_01241,S_046,2024-03-30,GAME,FC GAIA,15,RB,JUMP,88,2.74,1.64,439,1.01,BASIC,156,GOAL
evt_01242,S_046,2024-03-30,GAME,FC GAIA,16,CB,HIP,81,2.62,0.4,407,1.63,SPLIT,152,GOAL
evt_01243,S_046,2024-03-30,GAME,FC GAIA,18,LW,LOB,82,2.61,0.1,362,1.68,SPLIT,149,GOAL
evt_01244,S_046,2024-03-30,GAME,FC GAIA,20,LW,LOB,74,0.33,0.3,489,1.66,BASIC,138,GOAL
evt_01245,S_046,2024-03-30,GAME,FC GAIA,21,PV,HIP,89,1.34,1.19,201,5.6,KICK,137,SAVE
evt_01246,S_046,2024-03-30,GAME,FC GAIA,23,LB,BOUNCE,72,0.4,0.43,293,3.0,BASIC,135,GOAL
evt_01247,S_046,2024-03-30,GAME,FC GAIA,25,CB,HIP,95,1.71,1.39,261,4.84,BLOCK,147,SAVE
evt_01248,S_046,2024-03-30,GAME,FC GAIA,26,RB,HIP,78,2.71,1.87,308,1.75,BASIC,139,GOAL
evt_01249,S_046,2024-03-30,GAME,FC GAIA,28,LB,BOUNCE,107,2.5,1.79,404,2.03,SPLIT,142,GOAL
evt_01250,S_046,2024-03-30,GAME,FC GAIA,30,PV,HIP,81,1.8,0.82,266,3.6,STAR,147,SAVE
evt_01251,S_046,2024-03-30,GAME,FC GAIA,31,LW,JUMP,85,2.63,1.56,435,1.36,SPLIT,142,GOAL
evt_01252,S_046,2024-03-30,GAME,FC GAIA,33,RW,BOUNCE,94,2.49,1.47,218,4.24,KICK,149,SAVE
evt_01253,S_046,2024-03-30,GAME,FC GAIA,35,LW,BOUNCE,108,0.42,1.71,449,2.18,BASIC,148,GOAL
